Conner Hall,conner-hall-wtamu,West Texas A&M University,Canyon,TX,Double,Communal,,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,Co-ed residence,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,WTAMU Residential Living,2025-2026,2026-05-17
Cross Hall,cross-hall-wtamu,West Texas A&M University,Canyon,TX,Double,Communal,,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,Female high-rise residence,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,WTAMU Residential Living,2025-2026,2026-05-17
Founders Hall,founders-hall-wtamu,West Texas A&M University,Canyon,TX,Suite,Private,,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,Largest residence hall,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,WTAMU Residential Living,2025-2026,2026-05-17
Guenther Hall,guenther-hall-wtamu,West Texas A&M University,Canyon,TX,Double,Communal,,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,Male residence,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,WTAMU Residential Living,2025-2026,2026-05-17
Jarrett Hall,jarrett-hall-wtamu,West Texas A&M University,Canyon,TX,Double,Communal,,,https://www.wtamu.edu/student-life/residential-living/residence-halls/jarrett-hall.html,Co-ed residence,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,WTAMU Residential Living,2025-2026,2026-05-17
Jones Hall,jones-hall-wtamu,West Texas A&M University,Canyon,TX,Double,Communal,,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,Male residence,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,WTAMU Residential Living,2025-2026,2026-05-17
Shirley Hall,shirley-hall-wtamu,West Texas A&M University,Canyon,TX,Double,Communal,,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,Female residence,,https://www.wtamu.edu/student-life/residential-living/residence-halls/index.html,WTAMU Residential Living,2025-2026,2026-05-17
Cannon Center,cannon-center-byu,Brigham Young University,Provo,UT,Double,Communal,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Helaman Halls residential center,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Hinckley Hall,hinckley-hall-byu,Brigham Young University,Provo,UT,Double,Communal,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Helaman Halls,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Chipman Hall,chipman-hall-byu,Brigham Young University,Provo,UT,Double,Communal,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Helaman Halls,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
John Hall,john-hall-byu,Brigham Young University,Provo,UT,Double,Communal,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Helaman Halls,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Taylor Hall,taylor-hall-byu,Brigham Young University,Provo,UT,Double,Communal,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Helaman Halls,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Stover Hall,stover-hall-byu,Brigham Young University,Provo,UT,Double,Communal,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Helaman Halls,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Budge Hall,budge-hall-byu,Brigham Young University,Provo,UT,Double,Communal,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Helaman Halls,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Merrill Hall,merrill-hall-byu,Brigham Young University,Provo,UT,Double,Communal,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Helaman Halls,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
May Hall,may-hall-byu,Brigham Young University,Provo,UT,Double,Communal,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Helaman Halls,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Heritage Halls,heritage-halls-byu,Brigham Young University,Provo,UT,Apartment,Shared,,,https://housing.byu.edu/secure/services/c_housing_areas/HeritageInfo.aspx,Apartment-style continuing student housing,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Wymount Terrace,wymount-terrace-byu,Brigham Young University,Provo,UT,Apartment,Private,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Married student housing,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Wyview Park,wyview-park-byu,Brigham Young University,Provo,UT,Apartment,Shared,,,https://housing.byu.edu/secure/services/c_housing_areas/HelamanInfo.aspx,Single/married student apartments,,https://en.wikipedia.org/wiki/List_of_Brigham_Young_University_residence_halls,BYU On-Campus Housing,2025-2026,2026-05-17
Suites at Academy Square,suites-academy-square-snow,Snow College,Ephraim,UT,Suite,Shared,,,https://snow.edu/offices/housing/residence_halls.html,,,https://snow.edu/offices/housing/residence_halls.html,Snow College Housing,2025-2026,2026-05-17
Anderson Hall,anderson-hall-snow,Snow College,Ephraim,UT,Double,Communal,,,https://snow.edu/offices/housing/residence_halls.html,,,https://snow.edu/offices/housing/residence_halls.html,Snow College Housing,2025-2026,2026-05-17
Castilleja Hall,castilleja-hall-snow,Snow College,Ephraim,UT,Apartment,Shared,,115,https://snow.edu/offices/housing/castilleja.html,Co-ed cooking apartment-style residence,,https://snow.edu/offices/housing/residence_halls.html,Snow College Housing,2025-2026,2026-05-17
Mary Nielson Hall,mary-nielson-hall-snow,Snow College,Ephraim,UT,Double,Communal,,,https://snow.edu/offices/housing/residence_halls.html,,,https://snow.edu/offices/housing/residence_halls.html,Snow College Housing,2025-2026,2026-05-17
Snow Hall,snow-hall-snow,Snow College,Ephraim,UT,Double,Communal,,,https://snow.edu/offices/housing/residence_halls.html,,,https://snow.edu/offices/housing/residence_halls.html,Snow College Housing,2025-2026,2026-05-17
Nuttall Hall,nuttall-hall-snow,Snow College,Ephraim,UT,Double,Communal,,,https://snow.edu/offices/housing/residence_halls.html,,,https://snow.edu/offices/housing/residence_halls.html,Snow College Housing,2025-2026,2026-05-17
Cedar Hall,cedar-hall-suu,Southern Utah University,Cedar City,UT,Suite,Shared,,,https://www.suu.edu/housing/residence-halls.html,Suite-style first-year residence,,https://www.suu.edu/housing/residence-halls.html,SUU Housing,2025-2026,2026-05-17
Eccles Living Learning Center,eccles-llc-suu,Southern Utah University,Cedar City,UT,Apartment,Private,,,https://www.suu.edu/housing/eccles-center/,Apartment-style residence,,https://www.suu.edu/housing/residence-halls.html,SUU Housing,2025-2026,2026-05-17
Founders Hall,founders-hall-suu,Southern Utah University,Cedar City,UT,Apartment,Private,,,https://www.suu.edu/housing/founders-hall/,Apartment-style residence,,https://www.suu.edu/housing/residence-halls.html,SUU Housing,2025-2026,2026-05-17
The Cottages,the-cottages-suu,Southern Utah University,Cedar City,UT,Apartment,Private,,,https://www.suu.edu/housing/residence-halls.html,Apartment-style residence,,https://www.suu.edu/housing/residence-halls.html,SUU Housing,2025-2026,2026-05-17
Hillside Apartments,hillside-apartments-suu,Southern Utah University,Cedar City,UT,Apartment,Private,,,https://www.suu.edu/housing/residence-halls.html,Apartment-style residence,,https://www.suu.edu/housing/residence-halls.html,SUU Housing,2025-2026,2026-05-17
College Park,college-park-suu,Southern Utah University,Cedar City,UT,Apartment,Private,,,https://www.suu.edu/housing/residence-halls.html,Apartment-style residence,,https://www.suu.edu/housing/residence-halls.html,SUU Housing,2025-2026,2026-05-17
Canyon Crest Suites,canyon-crest-suites-usu,Utah State University,Logan,UT,Suite,Shared,,,https://www.usu.edu/housing/single/,Suite-style residence,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Central Suites,central-suites-usu,Utah State University,Logan,UT,Suite,Shared,,,https://www.usu.edu/housing/single/,Suite-style residence,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Living Learning Community,living-learning-community-usu,Utah State University,Logan,UT,Suite,Shared,,,https://www.usu.edu/housing/single/,LLC residence,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Richards Hall,richards-hall-usu,Utah State University,Logan,UT,Suite,Shared,,,https://www.usu.edu/housing/single/,Suite-style residence,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Blue Square Apartments,blue-square-apartments-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Apartment-style residence,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Bullen Hall,bullen-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Apartment-style residence,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Darwin Apartments,darwin-apartments-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Apartment-style residence,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Merrill Hall,merrill-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Apartment-style residence,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Ridge Point Hall,ridge-point-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Apartment-style residence,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Snow Hall,snow-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/student-living-center/snow,Student Living Center apartment,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Morgan Hall,morgan-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Student Living Center apartment,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Davis Hall,davis-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Student Living Center apartment,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Rich Hall,rich-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Student Living Center apartment,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Jones Hall,jones-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Student Living Center apartment,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
San Juan Hall,san-juan-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Student Living Center apartment,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Wasatch Hall,wasatch-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Student Living Center apartment,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Summit Hall,summit-hall-usu,Utah State University,Logan,UT,Apartment,Private,,,https://www.usu.edu/housing/single/,Student Living Center apartment,,https://www.usu.edu/housing/single/,Utah State University Housing,2025-2026,2026-05-17
Residence Hall 1,residence-hall-1-weber,Weber State University,Ogden,UT,Suite,Shared,,,https://www.weber.edu/Housing/facilities.html,,,https://www.weber.edu/Housing/facilities.html,Weber State University Housing,2025-2026,2026-05-17
Stewart Wasatch Hall,stewart-wasatch-hall-weber,Weber State University,Ogden,UT,Suite,Shared,,,https://www.weber.edu/Housing/facilities.html,,,https://www.weber.edu/Housing/facilities.html,Weber State University Housing,2025-2026,2026-05-17
Residence Hall 3,residence-hall-3-weber,Weber State University,Ogden,UT,Suite,Shared,,,https://www.weber.edu/Housing/facilities.html,,,https://www.weber.edu/Housing/facilities.html,Weber State University Housing,2025-2026,2026-05-17
Wildcat Village,wildcat-village-weber,Weber State University,Ogden,UT,Suite,Shared,,,https://www.weber.edu/Housing/facilities.html,,,https://www.weber.edu/Housing/facilities.html,Weber State University Housing,2025-2026,2026-05-17
University Village,university-village-weber,Weber State University,Ogden,UT,Apartment,Private,,,https://www.weber.edu/Housing/facilities.html,Apartment-style residence,,https://www.weber.edu/Housing/facilities.html,Weber State University Housing,2025-2026,2026-05-17
Daleville Hall,daleville-hall-bridgewater-va,Bridgewater College,Bridgewater,VA,Double,Communal,,,https://newprod-cloud.bridgewater.edu/life-at-bridgewater/live-here/housing/,,,https://newprod-cloud.bridgewater.edu/life-at-bridgewater/live-here/housing/,Bridgewater College Residence Life,2025-2026,2026-05-17
Dillon Hall,dillon-hall-bridgewater-va,Bridgewater College,Bridgewater,VA,Double,Communal,,,https://newprod-cloud.bridgewater.edu/life-at-bridgewater/live-here/housing/,,,https://newprod-cloud.bridgewater.edu/life-at-bridgewater/live-here/housing/,Bridgewater College Residence Life,2025-2026,2026-05-17
